Nose_x,Nose_y,LeftEye_x,LeftEye_y,RightEye_x,RightEye_y,LeftEar_x,LeftEar_y,RightEar_x,RightEar_y,LeftShoulder_x,LeftShoulder_y,RightShoulder_x,RightShoulder_y,LeftElbow_x,LeftElbow_y,RightElbow_x,RightElbow_y,LeftWrist_x,LeftWrist_y,RightWrist_x,RightWrist_y,LeftHip_x,LeftHip_y,RightHip_x,RightHip_y,LeftKnee_x,LeftKnee_y,RightKnee_x,RightKnee_y,LeftAnkle_x,LeftAnkle_y,RightAnkle_x,RightAnkle_y,IsArmStretch,IsLegStretch,IsLegClose,IsKneeStop,IsChinOver,PullUpCount,TryCount
308.06967,477.82358,317.61392,473.05142,298.5254,473.05142,341.4746,496.9121,284.20898,487.36783,370.10742,530.3171,260.3483,535.0892,417.82877,473.05142,217.3991,473.05142,432.14517,401.4694,207.85481,391.92514,355.79102,702.11395,279.43686,697.3418,355.79102,850.0501,274.6647,859.5944,346.24673,969.3535,279.43686,974.1257,1.0,1.0,1.0,1.0,0.0,2.0,3
312.5078,469.91928,321.83072,460.59637,298.52344,469.91928,345.13803,479.24222,284.53906,483.90366,373.10678,525.8568,256.5703,525.8568,419.72134,474.58075,214.6172,469.91928,433.70572,395.33597,205.29428,390.6745,349.79947,684.3464,279.8776,684.3464,359.1224,838.17444,275.21616,847.4974,345.13803,954.71094,275.21616,950.04944,0.0,1.0,1.0,1.0,0.0,2.0,3
312.73242,458.6582,321.75586,449.63477,299.19727,454.14648,339.80273,472.19336,285.6621,476.70508,371.38477,517.31055,258.5918,521.82227,421.01367,476.70508,208.96289,472.19336,430.0371,395.49414,208.96289,390.98242,353.3379,675.2207,281.1504,675.2207,357.8496,824.1074,276.63867,833.13086,344.31445,945.9238,276.63867,959.459,0.0,1.0,1.0,1.0,0.0,2.0,3
312.31055,449.36914,325.68945,440.44986,298.93164,440.44986,339.06836,467.20767,285.55273,467.20767,370.2858,511.80405,258.79492,511.80405,423.80142,476.12695,205.2793,467.20767,432.7207,400.31314,205.2793,391.3939,352.44727,667.8913,281.0931,667.8913,356.9069,819.51886,276.63345,819.51886,343.52798,939.929,272.17383,944.3887,0.0,1.0,1.0,1.0,0.0,2.0,3
308.16016,420.3477,321.16797,416.01175,299.48828,416.01175,338.51172,442.02737,282.14453,442.02737,368.86328,489.7227,260.46484,494.05862,429.5664,476.71487,199.76173,468.043,433.90234,398.668,208.43361,398.668,351.51953,632.8086,282.14453,632.8086,355.85547,797.5742,282.14453,793.2383,342.84766,923.3164,273.47266,931.9883,0.0,1.0,1.0,1.0,0.0,2.0,3
310.56445,413.2233,323.43555,404.64255,297.69336,408.93292,336.30664,434.6751,284.82227,434.6751,366.3392,477.57877,263.37042,481.8691,430.69467,477.57877,194.7246,473.2884,434.98505,400.35217,207.59569,400.35217,353.4681,627.7415,284.82227,627.7415,357.75845,786.48505,280.5319,782.1947,344.88736,919.4863,276.24155,928.0671,0.0,1.0,1.0,1.0,0.0,2.0,3
311.2207,397.67642,319.5931,393.49023,298.6621,393.49023,336.3379,422.7936,286.10352,418.60742,365.64127,468.8418,260.98633,468.8418,428.43423,477.2142,194.00716,473.02798,436.80664,401.86264,206.56575,397.67642,353.08267,615.3587,286.10352,611.17255,357.2689,778.6204,281.91733,774.43427,344.7103,912.5788,277.7311,916.76495,0.0,1.0,1.0,1.0,0.0,2.0,3
307.2461,386.2461,319.55078,378.04297,299.04297,378.04297,340.0586,410.85547,286.73828,406.7539,368.76953,455.97266,262.1289,460.07422,430.29297,476.48047,192.40234,472.3789,434.39453,402.65234,204.70703,398.55078,352.36328,603.6289,286.73828,603.6289,356.46484,771.79297,282.63672,763.58984,348.26172,907.14453,278.53516,907.14453,0.0,1.0,1.0,1.0,0.0,2.0,3
299.36523,368.38867,315.48502,364.35873,299.36523,364.35873,319.51498,392.56836,291.30533,388.53842,371.9043,436.8978,259.06577,440.92773,428.32358,477.19727,194.5866,473.16733,436.38345,400.62827,206.67644,396.5983,355.78452,594.06573,283.24545,590.0358,355.78452,743.1738,283.24545,743.1738,347.7246,892.2819,279.21548,900.3418,0.0,1.0,1.0,1.0,1.0,2.0,3
307.49023,361.2207,319.50195,353.2129,299.48242,353.2129,339.52148,381.24023,291.4746,381.24023,371.55273,429.2871,259.44336,433.29102,431.61133,477.33398,195.38086,473.33008,435.61523,401.25977,207.39258,397.25586,351.5332,577.43164,287.4707,581.43555,359.54102,741.5918,283.4668,741.5918,351.5332,885.7324,283.4668,893.74023,0.0,1.0,1.0,1.0,1.0,2.0,3
312.52344,350.1328,320.4922,346.14844,300.5703,346.14844,340.41406,370.0547,284.6328,374.03906,372.28906,425.83594,260.72656,429.8203,432.0547,477.6328,196.97656,477.6328,436.03906,405.91406,204.94531,393.96094,356.35156,585.21094,288.6172,581.22656,356.35156,740.60156,284.6328,740.60156,348.3828,884.03906,284.6328,888.02344,0.0,1.0,1.0,1.0,1.0,2.0,3
312.51367,347.1608,320.49545,339.17905,300.54102,343.16992,340.44986,367.11523,284.57748,371.1061,372.37695,422.98764,260.63217,426.97852,432.24023,474.86914,200.76888,474.86914,436.2311,407.02408,204.75977,399.04233,356.41342,582.62305,288.56836,582.62305,360.4043,742.2585,288.56836,738.2676,352.42252,881.93945,284.57748,881.93945,0.0,1.0,1.0,1.0,1.0,2.0,3
312.46484,351.34766,320.51172,343.30078,300.39453,343.30078,340.6289,371.46484,284.30078,367.4414,372.8164,423.76953,260.16016,427.79297,429.14453,476.07422,199.8086,476.07422,433.16797,407.67578,203.83203,399.6289,356.72266,580.6836,288.32422,584.70703,360.7461,741.6211,288.32422,741.6211,352.69922,878.41797,288.32422,878.41797,0.0,1.0,1.0,1.0,1.0,2.0,3
308.4414,354.34766,320.51172,350.32422,300.39453,350.32422,340.6289,374.46484,284.30078,374.46484,372.8164,426.76953,260.16016,430.79297,433.16797,479.07422,199.8086,475.05078,437.1914,406.65234,203.83203,398.60547,356.72266,583.6836,288.32422,587.70703,360.7461,744.6211,292.34766,744.6211,352.69922,881.41797,288.32422,885.4414,0.0,1.0,1.0,1.0,1.0,3.0,3
307.9414,359.32422,320.01172,355.30078,303.91797,355.30078,340.1289,383.46484,291.84766,383.46484,372.3164,435.76953,259.66016,435.76953,436.6914,476.0039,195.28516,471.98047,436.6914,403.58203,207.35547,395.53516,356.22266,592.6836,287.82422,592.6836,360.2461,749.59766,291.84766,749.59766,352.19922,882.3711,287.82422,886.39453,0.0,1.0,1.0,1.0,1.0,3.0,3
299.80664,372.5137,315.97852,364.42776,295.76367,364.42776,340.23633,392.72855,287.67773,392.72855,372.58008,441.24417,263.41992,445.28714,437.26758,477.6309,190.6465,473.58792,437.26758,404.85745,206.81837,396.7715,356.4082,598.9199,287.67773,598.9199,364.49414,756.5957,291.7207,756.5957,356.4082,894.05664,291.7207,894.05664,0.0,1.0,1.0,1.0,0.0,3.0,3
306.63217,389.71548,319.07358,385.56836,298.3379,385.56836,339.80923,410.45117,285.89648,414.5983,372.98633,460.2168,256.86655,464.36392,439.34048,476.80533,190.51237,468.51108,435.19336,406.30405,207.1009,398.00977,356.3978,617.8079,290.0436,613.6608,364.69205,775.3991,294.19077,775.3991,356.3978,912.2546,294.19077,916.4017,0.0,1.0,1.0,1.0,0.0,3.0,3
306.95312,402.10938,319.60938,397.89062,298.51562,397.89062,340.70312,427.42188,285.85938,427.42188,370.23438,473.82812,260.54688,473.82812,437.73438,478.04688,193.04688,469.60938,437.73438,406.32812,205.70312,402.10938,357.57812,625.7031,290.07812,625.7031,366.01562,781.7969,294.29688,790.2344,357.57812,921.0156,294.29688,929.4531,0.0,1.0,1.0,1.0,0.0,3.0,3
307.1439,414.7819,320.17123,410.43945,298.45898,410.43945,337.54102,440.83658,285.43164,436.49414,372.2806,484.26108,259.37695,488.60352,433.07486,479.9186,194.24023,475.57617,433.07486,406.09702,207.26758,401.75455,354.9108,636.24677,289.77408,640.5892,367.93814,796.9173,294.11655,796.9173,359.25327,927.19073,294.11655,931.5332,0.0,1.0,1.0,1.0,0.0,3.0,3
306.52994,426.30078,319.694,421.91275,297.7539,421.91275,337.2461,448.24088,284.58984,448.24088,367.96225,492.1211,258.26172,496.50912,433.78256,483.34506,192.4414,474.569,433.78256,408.7487,205.60547,399.97266,354.7982,641.3138,288.97787,650.08984,367.96225,803.6706,293.36588,808.0586,363.57422,939.6992,293.36588,939.6992,0.0,1.0,1.0,1.0,0.0,3.0,3
305.20444,448.7565,318.75912,439.72006,296.16797,444.23828,336.83203,466.82944,282.61328,462.3112,368.45963,512.0117,260.02213,512.0117,431.71484,480.38412,192.2487,475.86588,431.71484,408.09244,205.80339,403.57422,359.4232,674.66797,287.1315,674.66797,368.45963,828.2878,291.64975,828.2878,363.9414,954.79816,296.16797,968.35284,0.0,1.0,1.0,1.0,0.0,3.0,3
305.0254,458.5332,318.79492,453.94336,295.8457,453.94336,337.1543,476.89258,282.07617,476.89258,369.2832,518.2012,259.12695,522.791,433.54102,481.48242,194.86914,476.89258,433.54102,408.04492,204.04883,398.86523,355.51367,683.43555,286.66602,683.43555,369.2832,834.9004,295.8457,834.9004,364.69336,963.416,300.43555,968.00586,0.0,1.0,1.0,1.0,0.0,3.0,3
305.8789,465.60547,315.17578,460.95703,291.9336,460.95703,333.76953,479.55078,277.98828,488.84766,366.3086,526.03516,259.39453,530.6836,431.38672,484.19922,198.96484,479.55078,431.38672,405.17578,203.61328,400.52734,357.01172,688.73047,287.28516,688.73047,366.3086,846.77734,291.9336,846.77734,366.3086,958.33984,301.23047,976.9336,0.0,1.0,1.0,1.0,0.0,3.0,3
305.73242,476.50195,315.14648,467.0879,291.61133,467.0879,333.9746,490.62305,277.49023,495.33008,371.63086,532.9863,258.6621,537.69336,428.11523,481.20898,197.4707,481.20898,432.82227,405.89648,206.88477,401.18945,357.50977,697.7324,286.9043,693.0254,371.63086,853.06445,296.31836,853.06445,366.92383,980.1543,301.0254,984.8613,0.0,1.0,1.0,1.0,0.0,3.0,3
303.79297,487.0664,313.5586,482.1836,294.02734,482.1836,333.08984,501.71484,279.3789,506.59766,367.26953,540.77734,254.96484,545.66016,420.98047,482.1836,206.13672,482.1836,430.7461,404.0586,206.13672,399.17578,357.5039,716.5586,284.26172,716.5586,367.26953,867.9258,294.02734,867.9258,367.26953,994.8789,298.91016,1004.64453,0.0,1.0,1.0,1.0,0.0,3.0,3
308.5586,491.35547,318.48047,486.39453,293.67578,486.39453,333.36328,506.23828,278.79297,511.19922,363.1289,545.9258,253.98828,550.8867,417.69922,481.4336,209.33984,486.39453,432.58203,407.01953,209.33984,402.0586,358.16797,719.5586,283.7539,719.5586,363.1289,878.3086,293.67578,878.3086,363.1289,1002.33203,303.59766,1012.2539,0.0,1.0,1.0,1.0,0.0,3.0,3
303.82095,495.5983,313.9642,490.52667,293.67773,490.52667,334.25064,510.81314,278.4629,515.88477,364.68033,551.38605,253.10481,556.45764,420.4681,480.38345,212.53189,485.45505,430.61133,409.38083,207.46028,399.2376,354.5371,723.821,283.53452,723.821,364.68033,881.041,293.67773,886.1127,364.68033,1007.8314,303.82095,1012.903,0.0,1.0,1.0,1.0,0.0,3.0,3
303.20703,506.16797,313.4414,495.9336,292.97266,495.9336,333.91016,521.51953,277.6211,521.51953,364.61328,552.22266,257.15234,557.33984,415.78516,480.58203,211.09766,490.8164,431.13672,408.9414,205.98047,403.82422,359.4961,736.4414,282.73828,731.3242,364.61328,884.83984,292.97266,889.95703,364.61328,1012.76953,308.32422,1017.8867,0.0,1.0,1.0,1.0,0.0,3.0,3
304.17447,511.70572,314.4349,506.57553,293.91406,506.57553,334.95572,527.0964,278.52344,521.9661,365.73697,557.8776,258.0026,563.0078,411.90884,480.92447,216.96094,486.0547,432.4297,403.97134,206.70052,398.84116,355.47656,742.5651,283.65366,737.4349,360.60678,901.60156,293.91406,896.4714,360.60678,1024.7266,304.17447,1029.8568,1.0,1.0,1.0,1.0,0.0,3.0,3
304.0768,517.1367,314.41537,511.96744,293.73828,511.96744,335.09244,527.4753,278.23047,527.4753,360.9388,563.66016,257.55338,563.66016,407.46225,480.9518,216.19922,491.29037,428.1393,408.58203,205.86067,398.2435,355.76953,744.58466,278.23047,744.58466,360.9388,904.83203,293.73828,904.83203,360.9388,1028.8945,304.0768,1028.8945,1.0,1.0,1.0,1.0,0.0,3.0,3
304.0931,517.9199,314.4186,512.75714,293.76758,512.75714,335.06967,533.4082,278.2793,528.2454,360.88345,559.222,257.62827,564.38477,407.3483,481.7806,216.32617,486.94336,427.99936,404.3392,206.00066,399.17642,355.7207,745.08136,278.2793,750.24414,360.88345,910.28973,293.76758,910.28973,360.88345,1034.1959,304.0931,1039.3588,1.0,1.0,1.0,1.0,0.0,3.0,3
304.02798,522.9759,314.4056,517.7871,293.6504,512.5983,335.1608,528.16473,278.08398,528.16473,361.10483,559.29755,257.32877,564.4863,407.80405,481.46548,215.81836,486.6543,428.55923,408.82227,205.44075,398.44467,355.91602,746.0944,278.08398,751.2832,361.10483,912.13605,293.6504,917.3249,361.10483,1031.4785,304.02798,1041.8561,1.0,1.0,1.0,1.0,0.0,3.0,3
309.1875,527.8542,319.60416,517.4375,293.5625,517.4375,335.22916,527.8542,277.9375,527.8542,366.47916,559.1042,257.10416,564.3125,408.14584,480.97916,215.4375,486.1875,428.97916,408.0625,210.22917,402.85416,356.0625,751.8125,277.9375,757.0208,356.0625,913.2708,288.35416,923.6875,361.27084,1048.6875,298.77084,1048.6875,1.0,1.0,1.0,1.0,0.0,3.0,3
308.64844,528.77344,319.1172,518.3047,292.9453,518.3047,334.8203,528.77344,277.2422,528.77344,360.9922,560.1797,256.3047,565.41406,402.8672,476.42966,219.66405,486.8984,429.03906,408.38278,209.1953,397.91403,355.7578,759.08594,277.2422,759.08594,355.7578,916.1172,292.9453,921.35156,355.7578,1041.7422,298.1797,1052.2109,1.0,1.0,1.0,1.0,0.0,3.0,3
308.6582,528.54364,319.11392,523.31573,292.9746,518.0879,334.79752,528.54364,277.29102,528.54364,366.1647,559.9108,256.37955,565.1387,402.75977,481.49283,219.7845,486.7207,428.89908,408.30273,209.32878,397.84702,355.70898,758.56964,277.29102,758.56964,355.70898,915.4056,292.9746,925.8613,355.70898,1046.1022,298.20248,1051.3301,1.0,1.0,1.0,1.0,0.0,3.0,3
303.44662,533.53516,319.1107,523.09247,293.0039,523.09247,339.9961,528.3138,277.33984,528.3138,366.10287,564.8633,256.45444,564.8633,402.65234,481.32162,219.90495,486.54297,428.75912,408.22266,209.46223,397.77994,355.66016,763.2747,277.33984,763.2747,355.66016,914.69403,287.78256,925.1367,355.66016,1045.2279,298.22525,1055.6705,1.0,1.0,1.0,1.0,0.0,3.0,3
303.43033,531.7715,319.11392,521.31573,292.9746,521.31573,340.0254,526.54364,282.5189,526.54364,366.1647,563.1387,261.60742,563.1387,402.75977,479.49283,219.7845,484.7207,428.89908,406.30273,209.32878,401.07486,355.70898,761.79755,277.29102,761.79755,355.70898,913.4056,287.74673,923.8613,350.4811,1038.8744,292.9746,1049.3301,1.0,1.0,1.0,1.0,0.0,3.0,3
303.97916,531.0625,319.60416,520.6458,293.5625,515.4375,340.4375,525.8542,277.9375,525.8542,366.47916,562.3125,257.10416,562.3125,408.14584,478.97916,215.4375,484.1875,428.97916,406.0625,210.22917,400.85416,350.85416,755.0208,277.9375,755.0208,350.85416,911.2708,288.35416,916.4792,350.85416,1031.0625,293.5625,1041.4791,1.0,1.0,1.0,1.0,0.0,3.0,3
309.23633,524.7051,319.5879,514.3535,293.70898,514.3535,340.29102,519.5293,278.18164,519.5293,366.16992,560.93555,257.47852,560.93555,407.57617,478.12305,216.07227,483.29883,428.2793,405.6621,205.7207,395.31055,355.81836,752.43945,278.18164,752.43945,350.64258,907.7129,288.5332,912.8887,355.81836,1031.9316,293.70898,1037.1074,1.0,1.0,1.0,1.0,0.0,3.0,3
308.75586,519.0827,319.0814,508.75717,293.26758,508.75717,339.73242,519.0827,282.94205,519.0827,365.54623,560.38477,257.12827,565.54755,406.8483,477.7806,220.98894,482.94336,427.49936,405.50195,210.6634,395.17642,355.2207,746.24414,277.7793,746.24414,350.05795,901.12695,288.10483,901.12695,350.05795,1019.8704,293.26758,1030.1959,1.0,1.0,1.0,1.0,0.0,3.0,3
309.60742,510.0436,319.4642,500.18686,294.82227,500.18686,339.17773,510.0436,284.96548,510.0436,368.74805,549.4707,260.32358,554.3991,408.17514,480.4733,220.89648,480.4733,427.88867,406.54752,211.03972,396.69077,353.9629,726.8926,280.0371,726.8926,353.9629,879.67255,280.0371,884.6009,349.03452,997.9538,284.96548,1002.88214,1.0,1.0,1.0,1.0,0.0,3.0,3
309.2832,500.2129,323.7168,495.4017,299.6608,490.59048,342.96158,505.02408,280.41602,505.02408,367.01758,548.3249,261.17123,548.3249,410.31836,480.9681,217.87044,480.9681,429.56314,408.80014,208.24805,394.36655,357.39517,711.9056,280.41602,711.9056,357.39517,875.4863,280.41602,875.4863,347.7728,986.14386,285.2272,990.9551,1.0,1.0,1.0,1.0,0.0,3.0,3
311.44922,492.1263,320.85025,482.72525,302.0482,482.72525,339.65234,492.1263,283.2461,492.1263,367.85547,539.13153,259.7435,543.83203,414.8607,482.72525,217.4388,478.02475,428.96225,402.8164,208.03777,398.11588,353.7539,703.6497,278.54556,703.6497,358.45444,858.7669,278.54556,863.46747,349.05338,971.5794,283.2461,985.68097,1.0,1.0,1.0,1.0,0.0,3.0,3
312.125,483.87497,321.29166,474.7083,298.375,474.7083,339.625,488.4583,284.625,488.4583,371.70834,534.2916,257.125,534.2916,417.5417,483.87497,215.87498,474.7083,431.2917,401.37497,206.70833,396.79163,353.375,699.2917,280.04166,694.7083,357.95834,845.9584,280.04166,855.125,344.20834,960.5417,280.04166,974.2917,0.0,1.0,1.0,1.0,0.0,3.0,3
311.83008,467.39258,320.7233,458.49936,298.49023,458.49936,338.50977,471.8392,285.1504,471.8392,369.63608,516.30536,262.91733,520.75195,418.54883,480.73242,209.55794,476.2858,431.88867,400.69336,209.55794,396.24673,351.8496,671.9368,285.1504,671.9368,360.74283,827.56836,280.70377,827.56836,342.9564,943.18036,276.25717,956.5202,0.0,1.0,1.0,1.0,0.0,3.0,3
306.9811,455.51108,320.20377,446.69595,298.16602,446.69595,337.83398,459.9186,284.94336,459.9186,368.68686,508.4017,258.49805,508.4017,421.57748,481.9564,205.60742,473.14127,430.39258,402.62045,205.60742,398.2129,355.4642,667.07355,284.94336,658.2585,359.87173,812.52277,280.5358,816.93036,346.64908,931.5267,276.12827,940.3418,0.0,1.0,1.0,1.0,0.0,3.0,3
311.4668,444.48242,320.17773,435.77148,298.4004,435.77148,337.5996,448.8379,280.97852,448.8379,368.0879,496.74805,263.55664,501.10352,424.70898,479.32617,202.58008,474.9707,433.41992,400.92773,206.93555,400.92773,355.02148,653.5449,285.33398,649.18945,359.37695,805.9863,280.97852,805.9863,341.95508,927.93945,276.62305,936.6504,0.0,1.0,1.0,1.0,0.0,3.0,3
306.22525,437.1107,319.15494,424.181,297.60547,428.49088,336.39453,441.42056,284.67578,441.42056,366.5638,488.82944,263.1263,493.1393,426.90234,475.89975,198.47786,471.58984,431.21225,402.6315,207.09766,402.6315,353.63412,643.98566,284.67578,639.6758,362.2539,794.83203,280.36588,794.83203,345.0143,919.81903,276.056,924.1289,0.0,1.0,1.0,1.0,0.0,3.0,3
308.13217,411.5983,320.57358,403.30405,295.69077,407.45117,337.1621,419.89258,283.24936,415.74545,366.19205,465.51108,262.51367,473.80533,428.39908,477.95248,200.30664,473.80533,432.54623,403.30405,204.45378,399.1569,353.75064,627.2493,287.39648,627.2493,362.04492,776.5462,283.24936,776.5462,345.4564,909.2546,279.1022,913.4017,0.0,1.0,1.0,1.0,0.0,3.0,3
307.77866,402.46616,320.04428,394.28906,299.60156,394.28906,340.48697,406.5547,283.2474,406.5547,369.10678,459.70572,262.8047,463.79428,426.34634,476.0599,201.47656,471.97134,434.52344,402.46616,205.56511,398.3776,352.7526,615.0703,287.33594,610.98175,356.84116,766.3464,283.2474,770.4349,348.66406,905.35675,279.15884,909.4453,0.0,1.0,1.0,1.0,0.0,3.0,3
311.93555,394.72855,324.06445,386.6426,299.80664,386.6426,340.23633,398.7715,283.63477,402.81448,372.58008,447.28714,259.37695,455.37308,425.13867,475.58792,202.7754,471.54495,433.2246,402.81448,206.81837,398.7715,356.4082,604.9629,287.67773,604.9629,360.45117,758.5957,283.63477,758.5957,344.2793,900.0996,279.5918,900.0996,0.0,1.0,1.0,1.0,0.0,3.0,3
307.95767,387.39127,320.00845,379.35742,299.92383,379.35742,340.0931,391.4082,283.8561,391.4082,372.22852,443.62827,259.75455,447.64517,424.44858,475.76367,203.51758,471.74673,432.48242,403.45898,207.5345,395.42514,356.1608,600.2884,287.87305,600.2884,360.17773,744.89777,283.8561,748.91473,344.11002,893.5241,279.8392,893.5241,0.0,1.0,1.0,1.0,0.0,3.0,3
309.63672,378.63672,325.41797,374.6914,297.80078,374.6914,341.19922,382.58203,285.96484,386.52734,372.76172,433.8711,262.29297,437.8164,427.9961,477.26953,203.11328,469.3789,431.9414,402.3086,207.0586,394.41797,356.98047,591.6836,289.91016,591.6836,360.92578,745.5508,285.96484,741.60547,349.08984,887.58203,282.01953,879.6914,0.0,1.0,1.0,1.0,0.0,3.0,3
313.0918,380.50845,324.9082,372.63086,301.2754,372.63086,340.66342,384.44727,285.52017,384.44727,372.17383,435.6517,261.88736,439.59048,427.31705,475.0397,202.80534,471.10092,435.19467,404.14127,206.74414,396.26367,356.4186,593.2038,289.45898,593.2038,360.35742,742.87823,285.52017,738.93945,348.54102,884.6751,281.5814,884.6751,0.0,1.0,1.0,1.0,0.0,3.0,3
309.13672,382.58203,324.91797,374.6914,301.2461,374.6914,344.64453,386.52734,285.46484,386.52734,376.20703,437.8164,261.79297,441.76172,427.4961,477.26953,202.61328,469.3789,431.4414,402.3086,206.5586,394.41797,356.48047,591.6836,289.41016,591.6836,360.42578,745.5508,285.46484,741.60547,348.58984,887.58203,285.46484,883.6367,0.0,1.0,1.0,1.0,0.0,3.0,3
312.0039,385.17056,323.9961,377.17578,300.01172,377.17578,339.9857,389.16797,284.02213,389.16797,375.96225,441.13412,264.03516,445.1315,427.92838,473.11328,204.07422,469.11588,431.92578,401.16016,208.07161,397.16275,355.97525,597.03253,288.01953,597.03253,359.97266,748.9336,284.02213,744.9362,351.97787,888.84247,284.02213,888.84247,0.0,1.0,1.0,1.0,0.0,3.0,3
310.89648,398.11783,323.10352,385.9108,298.68945,385.9108,339.37955,402.18686,286.48242,402.18686,371.93164,455.08398,262.06836,459.15298,432.9668,475.42905,201.0332,467.29102,432.9668,402.18686,205.10222,394.04883,355.6556,605.6374,286.48242,605.6374,359.7246,756.19073,286.48242,756.19073,351.58658,898.60614,286.48242,902.6751,0.0,1.0,1.0,1.0,0.0,3.0,3
310.81836,402.93164,323.18164,394.68945,298.45508,398.81055,339.66602,411.17383,286.0918,411.17383,372.63477,460.62695,261.36523,464.74805,434.45117,472.99023,199.54883,468.86914,434.45117,402.93164,207.79102,394.68945,356.1504,617.2285,286.0918,613.1074,360.27148,765.5879,286.0918,761.4668,352.0293,909.8262,286.0918,909.8262,0.0,1.0,1.0,1.0,0.0,3.0,3
310.6914,411.5534,319.10287,407.3477,298.07422,407.3477,340.1315,419.96487,285.45703,419.96487,369.5716,470.43362,260.22266,470.43362,428.4518,474.63934,197.13673,470.43362,432.65753,398.93622,205.54819,398.93622,356.95444,626.0456,285.45703,626.0456,361.16016,777.4518,289.66275,773.2461,352.7487,916.24084,285.45703,920.4466,0.0,1.0,1.0,1.0,0.0,3.0,3
310.51562,423.43228,319.16147,414.78647,297.54688,414.78647,340.77603,432.07812,280.25522,432.07812,366.71353,483.95312,258.64062,483.95312,431.55728,475.30728,193.79688,470.98438,431.55728,401.81772,206.76562,397.49478,358.06772,635.2552,284.57812,635.2552,362.39062,786.5573,288.90103,786.5573,353.74478,924.8906,284.57812,929.21356,0.0,1.0,1.0,1.0,0.0,3.0,3
304.3672,441.30466,317.72656,432.3984,295.46094,432.3984,335.53906,450.2109,277.64844,450.2109,366.71094,499.19528,255.38281,499.19528,429.0547,476.92966,193.03905,472.47653,433.5078,401.22653,206.39842,396.7734,357.8047,659.5078,282.10156,659.5078,362.2578,806.46094,286.5547,806.46094,357.8047,948.96094,286.5547,940.0547,0.0,1.0,1.0,1.0,0.0,3.0,3
303.70444,452.79297,312.74088,439.23828,290.14975,443.7565,335.33203,457.3112,276.59506,461.82944,366.95963,511.52994,254.0039,507.01172,425.69662,475.38412,190.7487,470.86588,430.21484,403.09244,208.82161,394.056,357.9232,669.66797,285.6315,665.1497,362.4414,818.76953,285.6315,818.76953,353.40494,954.3164,285.6315,949.79816,0.0,1.0,1.0,1.0,0.0,3.0,3
303.4603,457.7819,312.69205,448.5501,289.61264,453.166,331.1556,467.01364,275.76498,467.01364,368.08267,517.7884,252.68555,517.7884,428.0892,480.8613,192.67903,471.62955,432.70508,397.77536,206.52669,393.1595,354.23502,674.7285,284.99673,674.7285,358.85092,831.66864,289.61264,831.66864,354.23502,965.5293,284.99673,947.0658,0.0,1.0,1.0,1.0,0.0,3.0,3
