Nose_x,Nose_y,LeftEye_x,LeftEye_y,RightEye_x,RightEye_y,LeftEar_x,LeftEar_y,RightEar_x,RightEar_y,LeftShoulder_x,LeftShoulder_y,RightShoulder_x,RightShoulder_y,LeftElbow_x,LeftElbow_y,RightElbow_x,RightElbow_y,LeftWrist_x,LeftWrist_y,RightWrist_x,RightWrist_y,LeftHip_x,LeftHip_y,RightHip_x,RightHip_y,LeftKnee_x,LeftKnee_y,RightKnee_x,RightKnee_y,LeftAnkle_x,LeftAnkle_y,RightAnkle_x,RightAnkle_y,IsArmStretch,IsLegStretch,IsLegClose,IsKneeStop,IsChinOver,PullUpCount,TryCount
303.28125,464.28125,312.65625,454.90625,289.21875,459.59375,331.40625,473.65625,275.15625,483.03125,364.21875,525.21875,251.71875,525.21875,425.15625,478.34375,195.46875,473.65625,429.84375,398.65625,204.84375,393.96875,354.84375,684.59375,284.53125,684.59375,359.53125,839.28125,284.53125,843.96875,359.53125,979.90625,289.21875,970.53125,0.0,1.0,1.0,1.0,0.0,3.0,3
296.97852,477.49414,311.56836,472.63086,287.25195,477.49414,326.1582,487.2207,272.6621,492.08398,365.06445,535.8535,248.3457,535.8535,418.56055,477.49414,199.71289,472.63086,428.2871,399.68164,204.57617,389.95508,355.3379,706.06836,282.38867,701.2051,360.20117,856.8301,287.25195,861.69336,355.3379,993.00195,292.11523,1002.7285,0.0,1.0,1.0,1.0,0.0,3.0,3
296.65952,486.11914,311.5228,481.1647,286.75064,481.1647,331.34048,496.02798,271.88736,505.93686,366.02148,535.6634,252.06966,540.61786,415.56577,476.2103,202.52539,476.2103,430.42905,401.8939,207.47981,391.98502,356.11264,714.02277,281.79623,714.02277,361.06705,867.61005,286.75064,867.61005,356.11264,996.4251,291.70508,1006.334,0.0,1.0,1.0,1.0,0.0,3.0,3
296.79492,491.2754,306.9121,486.2168,286.67773,486.2168,327.14648,501.39258,271.50195,506.45117,362.55664,541.8613,256.32617,546.9199,413.14258,476.0996,210.79883,481.1582,428.31836,400.2207,205.74023,390.10352,352.43945,718.9121,281.61914,718.9121,362.55664,875.7285,286.67773,875.7285,357.49805,997.13477,291.73633,1007.25195,0.0,1.0,1.0,1.0,0.0,3.0,3
297.97592,494.03714,308.2754,488.8874,287.67642,488.8874,328.87436,504.3366,272.2272,514.6361,359.7728,545.53455,251.62827,550.68427,411.27017,473.43817,210.43034,478.58792,431.86914,401.34183,205.28061,391.04236,354.62305,730.9251,277.37695,725.7754,359.7728,880.2676,287.67642,885.4173,359.7728,1014.16077,292.82617,1014.16077,1.0,1.0,1.0,1.0,0.0,3.0,3
298.88477,505.17773,309.23633,500.00195,283.35742,500.00195,329.93945,520.7051,273.00586,520.7051,360.99414,551.75977,257.47852,556.93555,407.57617,474.12305,210.89648,479.29883,428.2793,396.48633,205.7207,391.31055,355.81836,738.0879,278.18164,732.9121,360.99414,898.5371,288.5332,898.5371,355.81836,1022.75586,293.70898,1027.9316,1.0,1.0,1.0,1.0,0.0,3.0,3
298.86197,505.38803,309.22656,500.20575,283.3151,505.38803,329.95572,520.93494,272.95053,520.93494,361.04947,552.0287,257.40366,557.21094,407.6901,469.112,215.94533,479.4766,428.41925,396.55994,205.58073,391.37762,355.8672,738.5911,278.1328,738.5911,355.8672,899.2422,288.4974,904.42444,355.8672,1023.6172,293.6797,1028.7994,1.0,1.0,1.0,1.0,0.0,3.0,3
299.88477,509.35352,310.23633,504.17773,284.35742,504.17773,330.93945,524.88086,274.00586,519.7051,361.99414,555.93555,258.47852,561.1113,408.57617,473.12305,217.07227,478.29883,429.2793,400.6621,206.7207,390.31055,356.81836,742.2637,279.18164,747.43945,356.81836,902.7129,289.5332,907.8887,356.81836,1026.9316,294.70898,1032.1074,1.0,1.0,1.0,1.0,0.0,3.0,3
298.86197,510.57034,309.22656,505.38803,288.4974,505.38803,329.95572,526.1172,272.95053,520.93494,361.04947,552.0287,257.40366,562.39325,402.5078,469.112,215.94533,479.4766,428.41925,396.55994,205.58073,391.37762,355.8672,748.95575,278.1328,748.95575,355.8672,904.42444,288.4974,909.60675,355.8672,1028.7994,293.6797,1033.9817,1.0,1.0,1.0,1.0,0.0,3.0,3
299.3164,515.1992,314.90234,504.8086,288.92578,510.0039,330.48828,525.58984,278.53516,520.39453,361.66016,551.5664,257.7539,561.95703,403.22266,468.4414,216.1914,473.63672,429.19922,400.90234,205.80078,390.51172,356.46484,754.1836,278.53516,754.1836,351.26953,910.04297,288.92578,915.2383,356.46484,1029.5352,294.1211,1034.7305,1.0,1.0,1.0,1.0,0.0,3.0,3
299.27084,515.6458,314.89584,510.4375,288.85416,510.4375,335.72916,526.0625,273.22916,526.0625,356.5625,557.3125,257.60416,562.5208,398.22916,468.77084,215.9375,473.97916,429.47916,401.0625,205.52083,390.64584,356.5625,755.2292,278.4375,755.2292,351.35416,906.2708,288.85416,916.6875,351.35416,1031.2709,294.0625,1041.6875,1.0,1.0,1.0,1.0,0.0,3.0,3
299.24805,516.86914,314.89258,511.6543,294.0332,511.6543,335.75195,527.2988,278.38867,527.2988,351.39648,558.5879,257.5293,563.80273,398.33008,469.93555,221.02539,475.1504,424.4043,402.14258,205.38086,391.7129,356.61133,756.75195,278.38867,756.75195,351.39648,918.4121,288.81836,923.62695,351.39648,1033.1387,294.0332,1043.5684,1.0,1.0,1.0,1.0,0.0,3.0,3
304.97916,516.6458,315.39584,511.4375,294.5625,511.4375,336.22916,527.0625,278.9375,527.0625,351.85416,558.3125,258.10416,563.5208,398.72916,469.77084,221.64583,474.97916,429.97916,402.0625,206.02083,391.64584,357.0625,756.2292,278.9375,756.2292,351.85416,922.8958,284.14584,922.8958,351.85416,1047.8959,294.5625,1042.6875,1.0,1.0,1.0,1.0,0.0,3.0,3
304.99545,515.42255,315.39908,510.2207,294.5918,510.2207,341.4082,525.8262,278.98633,525.8262,351.81186,557.0371,263.38086,562.23895,398.62827,468.6061,221.76628,473.80795,424.63736,400.98242,206.16081,390.57877,357.01367,754.70636,278.98633,754.70636,351.81186,921.16473,284.18814,921.16473,351.81186,1046.0084,294.5918,1046.0084,1.0,1.0,1.0,1.0,0.0,3.0,3
305.02798,514.9759,315.4056,509.7871,294.6504,509.7871,341.3496,525.3535,279.08398,525.3535,367.2936,556.4863,263.51758,561.6751,398.42642,473.46548,222.00716,473.46548,424.37045,400.82227,206.44075,390.44467,356.91602,753.6608,279.08398,753.6608,351.7272,919.70245,284.2728,919.70245,351.7272,1044.2338,289.46158,1039.0449,1.0,1.0,1.0,1.0,0.0,3.0,3
305.06055,513.5293,320.5879,503.17773,294.70898,508.35352,341.29102,523.88086,279.18164,523.88086,367.16992,560.1113,263.6543,560.1113,403.4004,466.94727,222.24805,472.12305,429.2793,399.6621,206.7207,389.31055,356.81836,751.61523,279.18164,751.61523,351.64258,912.06445,284.35742,912.06445,346.4668,1041.459,289.5332,1041.459,1.0,1.0,1.0,1.0,0.0,3.0,3
305.56055,507.35352,321.0879,502.17773,295.20898,502.17773,346.9668,522.88086,279.68164,522.88086,362.49414,559.1113,258.97852,559.1113,403.9004,471.12305,222.74805,476.29883,429.7793,398.6621,207.2207,393.48633,357.31836,750.61523,279.68164,750.61523,352.14258,900.7129,279.68164,911.06445,346.9668,1024.9316,284.85742,1030.1074,1.0,1.0,1.0,1.0,0.0,3.0,3
312.39258,504.88474,322.5358,499.81314,297.17773,499.81314,342.82227,515.02795,281.9629,515.02795,368.18033,550.5293,261.67642,550.5293,408.75327,474.45505,221.1035,469.38345,429.03973,398.38083,210.96028,388.2376,358.0371,728.0358,281.9629,728.0358,358.0371,880.18427,276.89127,885.25586,347.8939,996.8314,281.9629,1012.04626,1.0,1.0,1.0,1.0,0.0,3.0,3
312.68555,496.38086,322.43814,491.50455,298.05664,491.50455,341.94336,506.13345,283.42773,506.13345,371.20117,545.14386,263.92252,545.14386,410.21158,476.87564,224.91211,471.99936,429.7168,398.85483,210.2832,389.1022,356.57227,715.81445,283.42773,715.81445,361.44858,871.85614,278.55142,871.85614,346.81967,984.01105,278.55142,993.7637,1.0,1.0,1.0,1.0,0.0,3.0,3
313.36133,492.47852,322.87955,487.7194,303.8431,487.7194,341.91602,501.99673,284.80664,501.99673,370.4707,540.06964,265.77017,544.8288,413.30273,473.44205,222.93816,473.44205,432.3392,397.29623,213.41992,387.77798,356.19336,706.6387,284.80664,706.6387,365.71158,858.93036,275.28842,863.68945,346.67514,973.1491,275.28842,982.6673,1.0,1.0,1.0,1.0,0.0,3.0,3
315.05664,484.88477,319.68555,475.62695,301.16992,475.62695,347.45898,494.14258,287.2832,494.14258,370.60352,540.43164,259.50977,535.80273,416.89258,475.62695,222.47852,470.99805,430.7793,401.56445,213.2207,392.30664,356.7168,697.81445,282.6543,693.18555,365.9746,845.93945,278.0254,855.19727,347.45898,957.0332,273.39648,980.17773,1.0,1.0,1.0,1.0,0.0,3.0,3
315.23242,477.70508,319.74414,473.19336,301.69727,473.19336,342.30273,486.72852,288.1621,486.72852,373.88477,531.8457,261.0918,527.334,419.00195,473.19336,220.48633,468.68164,432.5371,396.49414,211.46289,391.98242,355.8379,689.75586,279.13867,689.75586,364.86133,843.1543,274.62695,843.1543,346.81445,951.43555,274.62695,955.94727,1.0,1.0,1.0,1.0,0.0,3.0,3
310.94858,456.26105,324.2103,451.84048,302.10742,451.84048,341.89258,473.94333,288.8457,473.94333,372.83658,513.7285,262.32227,518.14905,421.4629,478.36392,213.69595,469.52277,434.7246,398.79358,213.69595,389.95245,355.1543,664.028,284.42514,659.6074,363.99545,814.3275,275.58398,814.3275,346.31314,929.2624,271.16342,942.5241,0.0,1.0,1.0,1.0,0.0,3.0,3
310.09506,449.35806,323.181,440.63412,301.3711,440.63412,340.6289,462.444,288.28516,462.444,371.16275,506.0638,262.11328,506.0638,423.5065,475.52994,209.76953,466.806,436.59244,397.0143,214.13152,392.65234,358.0768,654.3711,288.28516,645.64716,371.16275,802.6784,275.19922,802.6784,344.99088,924.8138,270.83725,937.8997,0.0,1.0,1.0,1.0,0.0,3.0,3
314.0547,435.8203,322.64844,431.52344,301.16406,431.52344,344.1328,444.41406,283.97656,453.0078,369.91406,495.97656,262.4922,495.97656,425.77344,474.4922,202.33594,470.1953,434.3672,397.14844,215.22656,392.85156,357.02344,642.0703,288.27344,637.77344,365.6172,796.7578,275.3828,796.7578,344.1328,917.0703,271.08594,929.96094,0.0,1.0,1.0,1.0,0.0,3.0,3
313.6621,428.99805,326.3379,420.54752,300.98633,420.54752,343.23892,437.44858,288.31055,441.67383,368.59048,488.1517,262.95898,488.1517,427.74414,475.47592,203.80534,467.0254,436.19467,399.42123,212.25586,390.9707,355.9147,636.0358,288.31055,631.81055,364.36523,788.1452,275.63477,783.9199,347.4642,910.67773,271.40952,914.903,0.0,1.0,1.0,1.0,0.0,3.0,3
314.3672,415.8203,326.6328,403.5547,302.10156,403.5547,342.98697,423.9974,289.83594,423.9974,371.60678,468.97134,269.39322,468.97134,428.84634,473.0599,203.97656,468.97134,437.02344,399.46616,212.15364,391.28906,355.2526,620.2474,289.83594,612.0703,363.4297,771.52344,277.5703,767.4349,347.07553,902.35675,269.39322,902.35675,0.0,1.0,1.0,1.0,0.0,3.0,3
314.40625,407.21875,326.59375,399.09375,302.21875,399.09375,342.84375,411.28125,290.03125,411.28125,375.34375,460.03125,269.71875,460.03125,428.15625,472.21875,204.71875,468.15625,436.28125,399.09375,208.78125,390.96875,359.09375,606.28125,290.03125,606.28125,359.09375,768.78125,277.84375,760.65625,346.90625,898.78125,269.71875,898.78125,0.0,1.0,1.0,1.0,0.0,3.0,3
314.9453,398.72134,327.0547,390.64844,302.83594,390.64844,343.20053,402.7578,286.6901,402.7578,375.4922,455.23178,266.5078,455.23178,427.96616,475.41406,205.96094,467.34116,436.03906,398.72134,209.99739,390.64844,359.34634,604.58075,290.72656,600.54425,359.34634,757.9661,278.6172,753.9297,347.23697,891.16925,270.54428,891.16925,0.0,1.0,1.0,1.0,0.0,3.0,3
314.4746,393.42514,326.5254,381.37436,302.42383,385.39127,342.5931,397.44205,290.37305,397.44205,374.72852,449.6621,266.27148,449.6621,426.94858,473.76367,206.01758,465.72983,438.99936,397.44205,210.0345,393.42514,358.6608,602.30536,290.37305,598.2884,358.6608,758.9655,282.3392,750.93164,346.61002,887.50714,274.30533,891.5241,0.0,1.0,1.0,1.0,0.0,3.0,3
315.5039,388.16797,327.4961,376.17578,303.51172,376.17578,343.4857,392.16537,287.52213,388.16797,375.46484,444.1315,267.53516,444.1315,431.42838,472.11328,207.57422,464.1185,439.4232,396.16275,211.57161,392.16537,359.47525,596.03253,291.51953,592.03516,359.47525,751.93097,283.52475,747.9336,347.48306,887.84247,275.52994,887.84247,0.0,1.0,1.0,1.0,0.0,3.0,3
315.48438,388.32816,327.51562,376.2969,303.45312,376.2969,343.55728,388.32816,287.41147,388.32816,375.64062,444.47397,267.35938,444.47397,431.78644,472.5469,207.20314,464.52606,439.80728,396.349,211.21355,392.33856,359.59897,596.8698,291.42188,596.8698,359.59897,749.2656,283.40103,749.2656,351.57812,885.61975,275.38022,889.6302,0.0,1.0,1.0,1.0,0.0,3.0,3
315.48438,390.32816,327.51562,378.2969,303.45312,378.2969,343.55728,394.33856,287.41147,394.33856,375.64062,446.47397,267.35938,446.47397,435.79688,470.53647,207.20314,466.52606,439.80728,398.349,211.21355,390.32816,359.59897,602.8802,291.42188,602.8802,359.59897,755.276,283.40103,751.2656,351.57812,887.61975,275.38022,891.6302,0.0,1.0,1.0,1.0,0.0,3.0,3
315.93555,393.7715,328.06445,381.6426,303.80664,385.68558,344.23633,397.81448,287.63477,397.81448,376.58008,454.41605,267.41992,450.37308,437.2246,470.58792,206.7754,466.54495,441.26758,397.81448,210.81837,389.72855,360.4082,608.0488,291.67773,604.00586,360.4082,757.6387,283.5918,757.6387,352.32227,895.0996,279.54883,895.0996,0.0,1.0,1.0,1.0,0.0,3.0,3
315.31836,409.17383,327.68164,400.93164,302.95508,400.93164,344.16602,409.17383,286.4707,413.29492,373.01367,466.86914,265.86523,462.74805,438.95117,470.99023,204.04883,466.86914,438.95117,396.81055,212.29102,392.68945,360.6504,623.4707,290.5918,623.4707,364.77148,771.8301,286.4707,771.8301,356.5293,903.7051,282.3496,907.8262,0.0,1.0,1.0,1.0,0.0,3.0,3
315.17188,416.20312,327.82812,407.76562,302.51562,407.76562,344.70312,424.64062,289.85938,420.42188,374.23438,475.26562,264.54688,475.26562,437.51562,471.04688,201.26562,466.82812,441.73438,399.32812,213.92188,395.10938,361.57812,635.5781,289.85938,631.3594,365.79688,783.2344,285.64062,779.0156,353.14062,914.0156,281.42188,918.2344,0.0,1.0,1.0,1.0,0.0,3.0,3
315.51562,424.75522,328.48438,416.10938,302.54688,416.10938,345.77603,429.07812,289.57812,433.40103,371.71353,485.27603,263.64062,485.27603,436.55728,472.30728,203.1198,467.98438,440.88022,398.81772,216.08855,394.49478,358.74478,640.90106,289.57812,640.90106,363.06772,787.8802,285.25522,787.8802,358.74478,921.8906,280.93228,926.21356,0.0,1.0,1.0,1.0,0.0,3.0,3
315.38867,435.28842,328.61133,426.4733,302.16602,426.4733,346.24155,439.69595,288.94336,444.10352,372.68686,496.99414,266.9056,492.58658,438.80014,474.9564,200.79231,470.54883,438.80014,400.02798,214.01497,391.2129,359.4642,655.666,288.94336,651.2585,363.87173,796.7077,284.5358,801.11523,359.4642,933.3418,284.5358,937.7493,0.0,1.0,1.0,1.0,0.0,3.0,3
316.16406,458.85678,325.27866,449.7422,302.4922,449.7422,343.5078,463.41406,288.8203,463.41406,375.40884,513.54425,266.03384,513.54425,439.21094,477.08594,206.78906,467.97134,439.21094,399.61197,215.90364,390.4974,361.73697,673.0495,288.8203,668.4922,361.73697,823.4401,284.26303,823.4401,357.1797,955.60156,284.26303,951.04425,0.0,1.0,1.0,1.0,0.0,3.0,3
312.39517,469.36655,326.32095,455.44077,303.11133,460.08267,344.88867,469.36655,289.18555,474.00845,377.38217,520.42773,265.97592,525.06964,433.0853,478.6504,205.63086,469.36655,442.36914,399.73764,214.91472,390.45377,358.81445,682.8952,289.18555,678.25323,363.4564,836.0788,284.5436,836.0788,358.81445,970.69464,284.5436,961.4108,0.0,1.0,1.0,1.0,0.0,3.0,3
313.21616,476.10678,327.35678,471.39322,299.07553,471.39322,341.4974,476.10678,284.9349,480.8203,379.20572,527.95575,261.3672,527.95575,431.0547,480.8203,209.51823,471.39322,440.48178,400.6901,218.94531,391.26303,360.35156,697.64325,289.64844,688.2161,365.0651,843.763,284.9349,848.47656,360.35156,966.3151,289.64844,985.16925,0.0,1.0,1.0,1.0,0.0,3.0,3
313.5371,482.99023,323.10742,478.20508,299.18164,478.20508,342.24805,487.7754,284.82617,487.7754,375.74414,530.8418,265.68555,535.62695,428.38086,478.20508,213.04883,473.41992,442.73633,401.64258,217.83398,392.07227,361.38867,703.1074,289.61133,698.32227,366.17383,856.2324,289.61133,856.2324,361.38867,990.2168,289.61133,990.2168,0.0,1.0,1.0,1.0,0.0,3.0,3
312.33725,502.60287,322.46744,492.47266,297.14194,492.47266,342.72787,502.60287,287.01172,507.66797,373.1185,548.1888,266.7513,553.2539,423.76953,477.27734,221.16536,482.34244,438.96484,401.30078,216.10027,391.17056,362.98828,725.46747,287.01172,725.46747,362.98828,877.4206,292.0768,882.48566,362.98828,1004.04816,297.14194,1004.04816,1.0,1.0,1.0,1.0,0.0,3.0,3
312.20703,509.40234,322.4414,499.16797,296.85547,499.16797,342.91016,509.40234,286.6211,509.40234,368.4961,550.33984,266.15234,555.45703,419.66797,478.69922,225.21484,478.69922,440.13672,401.9414,214.98047,391.70703,363.3789,734.5586,286.6211,729.4414,363.3789,888.0742,291.73828,888.0742,363.3789,1010.8867,296.85547,1021.1211,1.0,1.0,1.0,1.0,0.0,3.0,3
312.06055,515.5293,322.4121,505.17773,296.5332,505.17773,343.11523,515.5293,286.18164,515.5293,368.99414,556.93555,265.47852,556.93555,415.57617,474.12305,224.07227,484.4746,441.45508,401.6621,213.7207,391.31055,358.64258,738.0879,286.18164,738.0879,363.81836,893.3613,291.35742,893.3613,363.81836,1022.75586,296.5332,1027.9316,1.0,1.0,1.0,1.0,0.0,3.0,3
312.52798,521.16473,328.0944,505.5983,302.1504,510.7871,343.6608,515.9759,281.39517,515.9759,374.7936,557.4863,260.63998,557.4863,416.30405,474.46548,224.31836,474.46548,442.24805,401.82227,213.94075,391.44467,359.2272,739.0944,281.39517,744.2832,359.2272,899.94727,291.7728,905.13605,364.41602,1019.28973,296.96158,1024.4785,1.0,1.0,1.0,1.0,0.0,3.0,3
313.49545,526.8262,329.10092,511.2207,303.0918,511.2207,344.7064,521.6243,282.28452,521.6243,375.91733,558.0371,261.4772,563.23895,417.5319,474.80795,230.26628,474.80795,438.3392,401.98242,214.66081,391.57877,360.31186,750.5046,282.28452,755.70636,360.31186,906.55927,292.68814,916.9629,365.51367,1026.2012,303.0918,1041.8066,1.0,1.0,1.0,1.0,0.0,3.0,3
313.9629,527.2988,324.39258,516.86914,303.5332,516.86914,345.25195,522.084,287.88867,522.084,376.54102,558.5879,261.81445,563.80273,418.25977,475.1504,230.52539,475.1504,439.11914,402.14258,220.0957,391.7129,366.11133,756.75195,282.67383,756.75195,360.89648,907.9824,293.10352,918.4121,366.11133,1027.9238,303.5332,1043.5684,1.0,1.0,1.0,1.0,0.0,3.0,3
314.44662,527.53516,330.1107,522.3138,304.0039,517.09247,345.77475,522.3138,288.33984,522.3138,371.8815,558.8633,262.23306,564.08466,413.65234,470.10025,230.90495,475.32162,439.75912,402.22266,220.46223,391.77994,366.66016,757.2747,283.1185,762.4961,366.66016,908.69403,293.5612,919.1367,366.66016,1028.7852,304.0039,1044.4492,1.0,1.0,1.0,1.0,0.0,3.0,3
313.93033,527.7715,329.61392,522.54364,303.4746,517.31573,350.5254,522.54364,287.79102,522.54364,371.43686,559.1387,261.6517,564.3665,413.25977,475.49283,235.51237,470.26498,439.39908,402.30273,219.82878,391.84702,360.9811,757.79755,282.56314,763.0254,360.9811,914.6335,293.0189,919.8613,366.20898,1034.8744,303.4746,1045.3301,1.0,1.0,1.0,1.0,0.0,3.0,3
319.1582,533.9993,329.61392,523.54364,303.4746,518.31573,350.5254,523.54364,287.79102,523.54364,371.43686,560.1387,266.87955,565.3665,413.25977,476.49283,240.74023,471.26498,439.39908,403.30273,219.82878,387.61914,366.20898,764.0254,282.56314,764.0254,360.9811,920.8613,298.24673,926.0892,366.20898,1035.8744,303.4746,1046.3301,1.0,1.0,1.0,1.0,0.0,3.0,3
319.14844,529.0078,329.6172,523.77344,303.4453,518.53906,350.5547,523.77344,287.7422,523.77344,371.4922,560.41406,272.03906,560.41406,408.1328,476.66403,240.63281,471.42966,439.53906,403.38278,219.6953,387.67966,361.02344,764.5547,282.5078,769.78906,366.2578,926.8203,298.21094,926.8203,366.2578,1036.7422,303.4453,1041.9766,1.0,1.0,1.0,1.0,0.0,3.0,3
319.6582,529.7715,330.11392,524.54364,303.9746,519.31573,351.0254,529.7715,288.29102,524.54364,371.93686,561.1387,267.37955,561.1387,408.5319,472.26498,241.24023,472.26498,439.89908,404.30273,225.55664,388.61914,366.70898,765.0254,288.29102,765.0254,366.70898,927.0892,298.74673,927.0892,366.70898,1036.8744,303.9746,1042.1022,1.0,1.0,1.0,1.0,0.0,3.0,3
315.41406,530.0078,331.1172,524.77344,304.9453,524.77344,346.8203,530.0078,289.2422,524.77344,372.9922,561.41406,268.3047,566.64844,409.6328,472.42966,236.89844,472.42966,441.03906,404.38278,221.1953,393.91403,367.7578,765.5547,289.2422,765.5547,367.7578,927.8203,299.71094,927.8203,367.7578,1037.7422,304.9453,1042.9766,1.0,1.0,1.0,1.0,0.0,3.0,3
321.14844,536.2422,331.6172,525.77344,305.4453,525.77344,347.3203,531.0078,289.7422,525.77344,373.4922,562.41406,268.8047,562.41406,410.1328,473.42966,237.39844,473.42966,441.53906,405.38278,221.6953,394.91403,368.2578,766.5547,289.7422,766.5547,368.2578,928.8203,294.97656,928.8203,368.2578,1038.7422,300.21094,1049.2109,1.0,1.0,1.0,1.0,0.0,3.0,3
320.63867,536.48505,331.12045,526.00323,304.91602,526.00323,352.08398,531.24414,294.43423,531.24414,378.28842,562.68945,273.4707,562.68945,414.9746,473.5944,242.02539,473.5944,441.17905,405.4629,226.30273,394.9811,367.80664,767.084,289.19336,767.084,367.80664,929.55145,294.43423,929.55145,373.04752,1044.851,299.67514,1050.0918,1.0,1.0,1.0,1.0,0.0,3.0,3
321.63867,536.48505,332.12045,526.00323,311.1569,526.00323,353.08398,531.24414,295.43423,531.24414,379.28842,562.68945,274.4707,562.68945,415.9746,478.8353,243.02539,473.5944,442.17905,405.4629,222.06184,394.9811,368.80664,767.084,290.19336,767.084,368.80664,929.55145,295.43423,929.55145,374.04752,1050.0918,300.67514,1050.0918,1.0,1.0,1.0,1.0,0.0,3.0,3
322.63867,537.48505,338.36133,527.00323,312.1569,527.00323,354.08398,532.24414,296.43423,532.24414,375.04752,563.68945,270.22983,563.68945,416.9746,479.8353,244.02539,474.5944,443.17905,406.4629,223.06184,390.74023,369.80664,768.084,291.19336,768.084,369.80664,930.55145,296.43423,930.55145,375.04752,1051.0918,301.67514,1051.0918,1.0,1.0,1.0,1.0,0.0,3.0,3
328.8828,538.2422,339.35156,527.77344,318.41406,527.77344,355.0547,533.0078,297.47656,533.0078,375.9922,569.64844,276.53906,569.64844,417.8672,480.66403,245.13281,480.66403,438.8047,407.38278,224.1953,396.91403,370.7578,768.5547,292.2422,768.5547,370.7578,930.8203,292.2422,930.8203,375.9922,1056.4453,297.47656,1056.4453,1.0,1.0,1.0,1.0,0.0,3.0,3
328.87955,543.7259,344.6022,533.24414,318.3978,533.24414,355.08398,533.24414,297.43423,533.24414,381.28842,564.68945,276.4707,569.93036,417.9746,480.8353,245.02539,480.8353,444.17905,402.22202,224.06184,396.9811,370.80664,769.084,292.19336,769.084,370.80664,931.55145,292.19336,931.55145,381.28842,1057.3326,297.43423,1062.5736,1.0,1.0,1.0,1.0,0.0,3.0,3
334.12045,544.7259,344.6022,534.24414,323.63867,534.24414,360.32486,539.48505,297.43423,539.48505,381.28842,570.93036,276.4707,570.93036,417.9746,487.07617,245.02539,487.07617,444.17905,408.4629,224.06184,397.9811,370.80664,770.084,292.19336,775.3249,370.80664,932.55145,292.19336,932.55145,381.28842,1058.3326,292.19336,1053.0918,1.0,1.0,1.0,1.0,0.0,3.0,3
333.62045,547.7259,344.1022,537.24414,328.37955,537.24414,359.82486,542.48505,296.93423,547.7259,380.78842,573.93036,275.9707,573.93036,422.71548,495.31705,239.2845,495.31705,443.67905,416.70377,228.80273,400.9811,370.30664,778.3249,291.69336,778.3249,375.54752,940.7923,291.69336,940.7923,386.0293,1071.8145,291.69336,1061.3326,1.0,1.0,1.0,1.0,0.0,3.0,3
335.43814,560.11395,350.80923,549.8665,325.19077,549.8665,361.05664,560.11395,299.57227,560.11395,386.67514,590.85614,279.07748,590.85614,427.6647,519.1243,238.08789,519.1243,437.9121,437.14517,232.96419,442.2689,361.05664,795.804,294.44858,795.804,371.30405,949.51495,289.32486,949.51495,386.67514,1077.6074,294.44858,1062.2363,1.0,1.0,1.0,1.0,0.0,3.0,3
